,business_code,cust_number,name_customer,clear_date,buisness_year,document_create_date.1,due_in_date,invoice_currency,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,delay,notes
7994,U001,0200759878,SA ,2020-05-11,2020.0,2020-04-24,2020-05-09,USD,39176.41,2020-04-24,NAH4,1930804895.0,1,,0-15days
7995,U001,0200592182,DECA co,2020-05-11,2020.0,2020-04-24,2020-05-09,USD,1439.93,2020-04-16,NAM4,1930823324.0,1,,0-15days
7996,U001,0100031723,FAR W systems,2020-06-03,2020.0,2020-04-24,2020-05-24,USD,161.49,2020-04-24,NAD5,1930822290.0,1,,0-15days
7997,U001,0200792734,MDV/ corporation,2020-05-09,2020.0,2020-04-24,2020-05-09,USD,19908.76,2020-04-24,NAA8,1930826606.0,1,,0-15days
7998,U001,0200769623,WAL-MAR corporation,2020-05-11,2020.0,2020-04-24,2020-05-09,USD,30.64,2020-04-24,NAH4,1930819491.0,1,,0-15days
7999,U001,0200743123,KROGER in,2020-05-09,2020.0,2020-04-24,2020-05-09,USD,501.89,2020-04-24,NAA8,1930819688.0,1,,0-15days
8000,U001,0200769623,WAL-MAR us,2020-05-11,2020.0,2020-04-24,2020-05-09,USD,2322.34,2020-04-24,NAH4,1930822341.0,1,,0-15days
8001,U001,0200066217,STEVE in,2020-05-09,2020.0,2020-04-24,2020-05-09,USD,11142.27,2020-04-24,NAA8,1930823150.0,1,,0-15days
8002,U001,0200704858,WAKE foundation,2020-05-08,2020.0,2020-04-24,2020-05-09,USD,96728.67,2020-04-24,NAA8,1930819317.0,1,,0-15days
8003,U001,0200799538,UNITE associates,2020-05-09,2020.0,2020-04-24,2020-05-09,USD,40788.79,2020-04-24,NAA8,1930822738.0,1,,0-15days
8004,U001,0200769623,WAL-MAR llc,2020-05-11,2020.0,2020-04-24,2020-05-09,USD,46388.32,2020-04-24,NAH4,1930821469.0,1,,0-15days
8005,U001,0200782772,ASSOC G ,2020-05-09,2020.0,2020-04-24,2020-05-09,USD,22396.01,2020-04-24,NAA8,1930817184.0,1,,0-15days
8006,U001,0200786288,FAMILY corporation,2020-05-10,2020.0,2020-04-24,2020-05-09,USD,14426.49,2020-04-24,NAC6,1930814992.0,1,,0-15days
8007,U001,0200726979,BJ'S  llc,2020-05-09,2020.0,2020-04-24,2020-05-09,USD,2272.5,2020-04-24,NAA8,1930829440.0,1,,0-15days
8008,U001,0200592182,DECA associates,2020-05-11,2020.0,2020-04-24,2020-05-09,USD,2746.61,2020-04-16,NAM4,1930823322.0,1,,0-15days
8009,U001,0200803720,DEC ,2020-04-28,2020.0,2020-04-24,2020-04-26,USD,9877.96,2020-04-16,NAM2,1930823623.0,1,,0-15days
8010,U001,0200744019,TARG ,2020-05-09,2020.0,2020-04-24,2020-05-09,USD,26646.5,2020-04-24,NAA8,1930823013.0,1,,0-15days
8011,U001,0200769623,WAL-MAR associates,2020-05-11,2020.0,2020-04-24,2020-05-09,USD,61.29,2020-04-24,NAH4,1930821761.0,1,,0-15days
8012,U001,0200769623,WAL-MAR corporation,2020-05-11,2020.0,2020-04-24,2020-05-09,USD,1556.99,2020-04-24,NAH4,1930820679.0,1,,0-15days
8013,U001,0200434439,BAUGH SU llc,2020-05-09,2020.0,2020-04-24,2020-05-09,USD,53727.03,2020-04-24,NAA8,1930823252.0,1,,0-15days
8014,U001,0200769623,WAL-MAR trust,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,19215.03,2020-04-25,NAH4,1930823531.0,1,,0-15days
8015,U001,0200769623,WAL-MAR ,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,258.86,2020-04-25,NAH4,1930826182.0,1,,0-15days
8016,U001,0200769623,WAL-MAR associates,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,21699.13,2020-04-25,NAH4,1930819887.0,1,,0-15days
8017,U001,0200744019,TARG in,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,14623.38,2020-04-25,NAA8,1930822806.0,1,,0-15days
8018,U001,0200744019,TARG co,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,6656.16,2020-04-25,NAA8,1930822672.0,1,,0-15days
8019,U001,0200769623,WAL-MAR corp,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,16467.93,2020-04-25,NAH4,1930825488.0,1,,0-15days
8020,U001,0200744019,TARG foundation,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,4764.7,2020-04-25,NAA8,1930823032.0,1,,0-15days
8021,U001,0200762301,C&S WH corporation,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,23952.02,2020-04-25,NAC6,1930822363.0,1,,0-15days
8022,U001,0200769623,WAL-MAR in,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,1898.9,2020-04-25,NAH4,1930826787.0,1,,0-15days
8023,U001,0200729290,KROGER systems,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,71162.17,2020-04-25,NAA8,1930826596.0,1,,0-15days
8024,U001,0200744019,TARG llc,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,16063.48,2020-04-25,NAA8,1930819821.0,1,,0-15days
8025,U001,0200759878,SA trust,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,14926.31,2020-04-25,NAH4,1930826281.0,1,,0-15days
8026,U001,0200769623,WAL-MAR in,2020-05-11,2020.0,2020-04-25,2020-05-10,USD,59394.11,2020-04-25,NAH4,1930819517.0,1,,0-15days
8027,CA02,0140104409,LOB corporation,2020-05-20,2020.0,2020-04-25,2020-05-14,CAD,80167.24,2020-05-04,CA10,2960630625.0,1,,0-15days
8028,U001,0200769623,WAL-MAR systems,2020-05-11,2020.0,2020-04-25,2020-05-10,USD,43643.03,2020-04-25,NAH4,1930819852.0,1,,0-15days
8029,U001,0200744019,TARG associates,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,28110.57,2020-04-25,NAA8,1930823258.0,1,,0-15days
8030,U001,0200769623,WAL-MAR systems,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,1898.9,2020-04-25,NAH4,1930824397.0,1,,0-15days
8031,U001,0200275115,SHAWS  ,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,9286.12,2020-04-25,NAA8,1930821836.0,1,,0-15days
8032,U001,0200744019,TARG ,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,17986.66,2020-04-25,NAA8,1930821822.0,1,,0-15days
8033,U001,0200759878,SA llc,2020-05-11,2020.0,2020-04-25,2020-05-10,USD,56557.39,2020-04-25,NAH4,1930822525.0,1,,0-15days
8034,U001,0200772670,ASSOCIAT llc,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,31971.41,2020-04-25,NAU5,1930826687.0,1,,0-15days
8035,U001,0200769623,WAL-MAR co,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,5942.25,2020-04-25,NAH4,1930826266.0,1,,0-15days
8036,U001,0200762301,C&S WH us,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,39073.16,2020-04-25,NAC6,1930822064.0,1,,0-15days
8037,U001,0200769623,WAL-MAR trust,2020-05-11,2020.0,2020-04-25,2020-05-10,USD,55333.71,2020-04-25,NAH4,1930823094.0,1,,0-15days
8038,U001,0200711029,WEGMAN co,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,32538.93,2020-04-25,NAA8,1930827533.0,1,,0-15days
8039,U001,0200744019,TARG systems,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,16945.19,2020-04-25,NAA8,1930826557.0,1,,0-15days
8040,U001,0200769623,WAL-MAR ,2020-05-11,2020.0,2020-04-25,2020-05-10,USD,47037.3,2020-04-25,NAH4,1930810987.0,1,,0-15days
8041,U001,0200769623,WAL-MAR ,2020-05-11,2020.0,2020-04-25,2020-05-10,USD,54119.4,2020-04-25,NAH4,1930821833.0,1,,0-15days
8042,U001,0200769623,WAL-MAR ,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,1668.26,2020-04-25,NAH4,1930822233.0,1,,0-15days
8043,U001,0200769623,WAL-MAR in,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,28856.15,2020-04-25,NAH4,1930826208.0,1,,0-15days
8044,U001,0200772670,ASSOCIAT corporation,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,16256.93,2020-04-25,NAU5,1930827372.0,1,,0-15days
8045,U001,0200726979,BJ'S  foundation,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,132.97,2020-04-25,NAA8,1930829255.0,1,,0-15days
8046,U001,0200769623,WAL-MAR in,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,26037.33,2020-04-25,NAH4,1930810995.0,1,,0-15days
8047,U001,0200769623,WAL-MAR llc,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,37429.76,2020-04-25,NAH4,1930826960.0,1,,0-15days
8048,U001,0200772595,SAFEW co,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,69962.0,2020-04-25,NAA8,1930823145.0,1,,0-15days
8049,U001,0200769623,WAL-MAR corp,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,896.27,2020-04-25,NAH4,1930823511.0,1,,0-15days
8050,U001,0200772670,ASSOCIAT co,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,44449.92,2020-04-25,NAU5,1930818990.0,1,,0-15days
8051,U001,0200769623,WAL-MAR foundation,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,38326.14,2020-04-25,NAH4,1930825570.0,1,,0-15days
8052,U001,0200769623,WAL-MAR in,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,3087.64,2020-04-25,NAH4,1930825538.0,1,,0-15days
8053,U001,0200744019,TARG trust,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,24137.98,2020-04-25,NAA8,1930821997.0,1,,0-15days
8054,U001,0200769623,WAL-MAR foundation,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,22265.12,2020-04-25,NAH4,1930826545.0,1,,0-15days
8055,U001,0200744019,TARG associates,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,16022.6,2020-04-25,NAA8,1930823033.0,1,,0-15days
8056,U001,0200875006,KROGER ,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,45542.6,2020-04-25,NAA8,1930825953.0,1,,0-15days
8057,U001,0200704858,WAKE trust,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,1257.48,2020-04-25,NAA8,1930822840.0,1,,0-15days
8058,U001,0200769623,WAL-MAR trust,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,22940.99,2020-04-25,NAH4,1930819724.0,1,,0-15days
8059,U001,0200792734,MDV/ in,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,16394.27,2020-04-25,NAA8,1930826928.0,1,,0-15days
8060,U001,0200769623,WAL-MAR trust,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,33360.32,2020-04-25,NAH4,1930823041.0,1,,0-15days
8061,U001,0200744019,TARG trust,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,15077.71,2020-04-25,NAA8,1930818952.0,1,,0-15days
8062,U001,0200769623,WAL-MAR ,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,2489.09,2020-04-25,NAH4,1930819883.0,1,,0-15days
8063,U001,0200705742,DOT ,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,18077.85,2020-04-25,NAA8,1930827109.0,1,,0-15days
8064,U001,0200769623,WAL-MAR foundation,2020-05-11,2020.0,2020-04-25,2020-05-10,USD,39516.08,2020-04-25,NAH4,1930826276.0,1,,0-15days
8065,U001,0200707741,SMART &  in,2020-05-09,2020.0,2020-04-25,2020-05-10,USD,137562.21,2020-04-25,NAA8,1930822890.0,1,,0-15days
8066,U001,0200744019,TARG co,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,21544.81,2020-04-25,NAA8,1930825628.0,1,,0-15days
8067,U001,0200769623,WAL-MAR llc,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,410.05,2020-04-25,NAH4,1930822235.0,1,,0-15days
8068,U001,200769623,WAL-MAR co,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,1086.65,2020-04-25,NAH4,1930821495.0,1,,0-15days
8069,U001,0200769623,WAL-MAR foundation,2020-05-11,2020.0,2020-04-25,2020-05-10,USD,48511.89,2020-04-25,NAH4,1930823833.0,1,,0-15days
8070,U001,0200769623,WAL-MAR trust,2020-05-11,2020.0,2020-04-25,2020-05-10,USD,39010.61,2020-04-25,NAH4,1930824377.0,1,,0-15days
8071,U001,0200769623,WAL-MAR trust,2020-05-12,2020.0,2020-04-25,2020-05-10,USD,2644.48,2020-04-25,NAH4,1930819722.0,1,,0-15days
8072,U001,0200744019,TARG systems,2020-05-10,2020.0,2020-04-25,2020-05-10,USD,3870.03,2020-04-25,NAA8,1930825915.0,1,,0-15days
8073,CA02,0140104409,LOB trust,2020-05-14,2020.0,2020-04-26,2020-05-08,CAD,110171.17,2020-04-28,CA10,2960631111.0,1,,0-15days
8074,U001,0200759878,SA associates,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,8587.01,2020-04-26,NAH4,1930829251.0,1,,0-15days
8075,U001,0200418007,AM corp,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,29854.25,2020-04-26,NAA8,1930817589.0,1,,0-15days
8076,U001,0200726979,BJ'S  co,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,132.72,2020-04-26,NAA8,1930828278.0,1,,0-15days
8077,U001,0200793830,M llc,2020-05-10,2020.0,2020-04-26,2020-05-11,USD,129204.65,2020-04-26,NAA8,1930827777.0,1,,0-15days
8078,U001,0200726979,BJ'S  trust,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,276.05,2020-04-26,NAA8,1930827210.0,1,,0-15days
8079,U001,0200793513,KROGER corp,2020-05-10,2020.0,2020-04-26,2020-05-11,USD,110273.74,2020-04-26,NAA8,1930828222.0,1,,0-15days
8080,U001,0200769623,WAL-MAR co,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,2488.96,2020-04-26,NAH4,1930827736.0,1,,0-15days
8081,U001,0200769623,WAL-MAR us,2020-05-12,2020.0,2020-04-26,2020-05-11,USD,34174.4,2020-04-26,NAH4,1930827332.0,1,,0-15days
8082,U001,0200769623,WAL-MAR us,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,14530.23,2020-04-26,NAH4,1930827911.0,1,,0-15days
8083,U001,0200769623,WAL-MAR associates,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,23642.26,2020-04-26,NAH4,1930827442.0,1,,0-15days
8084,U001,0200769623,WAL-MAR trust,2020-05-12,2020.0,2020-04-26,2020-05-11,USD,37948.93,2020-04-26,NAH4,1930826201.0,1,,0-15days
8085,U001,0200769623,WAL-MAR associates,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,1164.87,2020-04-26,NAH4,1930827168.0,1,,0-15days
8086,U001,0200769623,WAL-MAR trust,2020-05-12,2020.0,2020-04-26,2020-05-11,USD,41269.67,2020-04-26,NAH4,1930827018.0,1,,0-15days
8087,U001,0200726979,BJ'S  in,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,576.11,2020-04-26,NAA8,1930828964.0,1,,0-15days
8088,U001,0200769623,WAL-MAR systems,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,26010.63,2020-04-26,NAH4,1930828620.0,1,,0-15days
8089,U001,0200772670,ASSOCIAT in,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,108434.48,2020-04-26,NAU5,1930827656.0,1,,0-15days
8090,U001,0200726979,BJ'S  corporation,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,138.02,2020-04-26,NAA8,1930827339.0,1,,0-15days
8091,U001,0200769623,WAL-MAR in,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,21645.45,2020-04-26,NAH4,1930827689.0,1,,0-15days
8092,U001,0200769623,WAL-MAR llc,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,21064.46,2020-04-26,NAH4,1930826916.0,1,,0-15days
8093,U001,0200786288,FAMILY corporation,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,13566.48,2020-04-26,NAC6,1930825671.0,1,,0-15days
8094,U001,0200744019,TARG systems,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,22699.75,2020-04-26,NAA8,1930825668.0,1,,0-15days
8095,U001,0200769623,WAL-MAR corp,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,3112.38,2020-04-26,NAH4,1930826612.0,1,,0-15days
8096,U001,0200793568,SUPE llc,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,5937.86,2020-04-26,NAA8,1930827049.0,1,,0-15days
8097,U001,0200769623,WAL-MAR foundation,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,12275.51,2020-04-26,NAH4,1930826850.0,1,,0-15days
8098,U001,0200772670,ASSOCIAT us,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,39624.39,2020-04-26,NAU5,1930827657.0,1,,0-15days
8099,U001,0200752302,KROGER foundation,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,13913.86,2020-04-26,NAA8,1930823849.0,1,,0-15days
8100,U001,0200769623,WAL-MAR in,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,12877.13,2020-04-26,NAH4,1930825730.0,1,,0-15days
8101,U001,0200769623,WAL-MAR corp,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,1991.84,2020-04-26,NAH4,1930827247.0,1,,0-15days
8102,U001,0200418007,AM systems,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,15420.84,2020-04-26,NAA8,1930817591.0,1,,0-15days
8103,U001,0200769623,WAL-MAR llc,2020-05-12,2020.0,2020-04-26,2020-05-11,USD,64675.18,2020-04-26,NAH4,1930825554.0,1,,0-15days
8104,U001,0200769623,WAL-MAR associates,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,4752.6,2020-04-26,NAH4,1930826049.0,1,,0-15days
8105,U001,0200769623,WAL-MAR trust,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,943.12,2020-04-26,NAH4,1930828097.0,1,,0-15days
8106,U001,0200752393,S AB co,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,38.74,2020-04-26,NAA8,1930829241.0,1,,0-15days
8107,U001,0200776463,KROGE ,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,12186.92,2020-04-26,NAA8,1930828731.0,1,,0-15days
8108,U001,0200721222,GO in,2020-05-10,2020.0,2020-04-26,2020-05-11,USD,93798.74,2020-04-26,NAA8,1930824669.0,1,,0-15days
8109,U001,0200759878,SA corporation,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,13883.47,2020-04-26,NAH4,1930826167.0,1,,0-15days
8110,U001,0200726979,BJ'S  corp,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,250.09,2020-04-26,NAA8,1930827817.0,1,,0-15days
8111,U001,0200769623,WAL-MAR foundation,2020-05-12,2020.0,2020-04-26,2020-05-11,USD,31460.97,2020-04-26,NAH4,1930827513.0,1,,0-15days
8112,U001,0200769623,WAL-MAR associates,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,4110.17,2020-04-26,NAH4,1930827182.0,1,,0-15days
8113,U001,0200772595,SAFEW corp,2020-05-10,2020.0,2020-04-26,2020-05-11,USD,83777.44,2020-04-26,NAA8,1930828732.0,1,,0-15days
8114,U001,0200936373,SUPE associates,2020-05-10,2020.0,2020-04-26,2020-05-11,USD,136170.47,2020-04-26,NAA8,1930827052.0,1,,0-15days
8115,U001,0200769623,WAL-MAR us,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,12164.03,2020-04-26,NAH4,1930828979.0,1,,0-15days
8116,U001,0200769623,WAL-MAR us,2020-05-12,2020.0,2020-04-26,2020-05-11,USD,32353.98,2020-04-26,NAH4,1930829048.0,1,,0-15days
8117,U001,0200769623,WAL-MAR associates,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,3270.04,2020-04-26,NAH4,1930825675.0,1,,0-15days
8118,U001,0200769623,WAL-MAR corp,2020-05-12,2020.0,2020-04-26,2020-05-11,USD,54886.48,2020-04-26,NAH4,1930826299.0,1,,0-15days
8119,U001,0200732755,KROGER corporation,2020-05-10,2020.0,2020-04-26,2020-05-11,USD,71932.5,2020-04-26,NAA8,1930827515.0,1,,0-15days
8120,CA02,0140104340,COLABOR  trust,2020-05-14,2020.0,2020-04-26,2020-05-08,CAD,43510.18,2020-04-28,CA10,2960628396.0,1,,0-15days
8121,U001,0200769623,WAL-MAR ,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,3666.47,2020-04-26,NAH4,1930825941.0,1,,0-15days
8122,CA02,0100035505,COUN co,2020-05-20,2020.0,2020-04-26,2020-05-10,CAD,3930.94,2020-04-30,CA10,2960628387.0,1,,0-15days
8123,U001,0200772670,ASSOCIAT ,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,94815.15,2020-04-26,NAU5,1930828151.0,1,,0-15days
8124,U013,0140103435,COST corp,2020-05-30,2020.0,2020-04-26,2020-05-26,USD,5339.24,2020-04-26,NAVE,1991841395.0,1,,0-15days
8125,U001,0200769623,WAL-MAR systems,2020-05-12,2020.0,2020-04-26,2020-05-11,USD,78557.88,2020-04-26,NAH4,1930825806.0,1,,0-15days
8126,U001,0200739534,OK us,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,36450.55,2020-04-26,NAA8,1930827284.0,1,,0-15days
8127,U001,0200732755,KROGER systems,2020-05-10,2020.0,2020-04-26,2020-05-11,USD,66568.66,2020-04-26,NAA8,1930827514.0,1,,0-15days
8128,U001,0200726979,BJ'S  llc,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,99.19,2020-04-26,NAA8,1930829442.0,1,,0-15days
8129,U001,0200769623,WAL-MAR trust,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,9936.4,2020-04-26,NAH4,1930826298.0,1,,0-15days
8130,U001,0200769623,WAL-MAR foundation,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,4775.05,2020-04-26,NAH4,1930827032.0,1,,0-15days
8131,U001,0200762301,C&S WH in,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,88665.0,2020-04-26,NAC6,1930827829.0,1,,0-15days
8132,U001,0200759878,SA trust,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,19978.73,2020-04-26,NAH4,1930822530.0,1,,0-15days
8133,U001,0200744019,TARG trust,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,12848.14,2020-04-26,NAA8,1930826751.0,1,,0-15days
8134,U001,0200762301,C&S WH systems,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,44023.06,2020-04-26,NAC6,1930826756.0,1,,0-15days
8135,U001,0200769623,WAL-MAR ,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,19280.96,2020-04-26,NAH4,1930825732.0,1,,0-15days
8136,U001,0200769623,WAL-MAR trust,2020-05-12,2020.0,2020-04-26,2020-05-11,USD,52796.4,2020-04-26,NAH4,1930824478.0,1,,0-15days
8137,U001,0200744019,TARG trust,2020-05-10,2020.0,2020-04-26,2020-05-11,USD,105271.25,2020-04-26,NAA8,1930824395.0,1,,0-15days
8138,U001,0200726979,BJ'S  llc,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,33.18,2020-04-26,NAA8,1930827832.0,1,,0-15days
8139,U001,0200707822,PUBLI llc,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,48193.56,2020-04-26,NAA8,1930828800.0,1,,0-15days
8140,CA02,0140104409,LOB systems,2020-05-14,2020.0,2020-04-26,2020-05-08,CAD,47545.8,2020-04-28,CA10,2960630645.0,1,,0-15days
8141,U001,0200769623,WAL-MAR corporation,2020-05-12,2020.0,2020-04-26,2020-05-11,USD,64694.6,2020-04-26,NAH4,1930821677.0,1,,0-15days
8142,U001,0200999003,VALE co,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,19918.8,2020-04-26,NAA8,1930828948.0,1,,0-15days
8143,U001,0200769623,WAL-MAR corporation,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,1247.36,2020-04-26,NAH4,1930826856.0,1,,0-15days
8144,U001,0200726979,BJ'S  systems,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,134.77,2020-04-26,NAA8,1930827992.0,1,,0-15days
8145,U001,0200762301,C&S WH associates,2020-05-12,2020.0,2020-04-26,2020-05-11,USD,739.08,2020-04-26,NAC6,1930827828.0,1,,0-15days
8146,U001,0200769623,WAL-MAR foundation,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,631.19,2020-04-26,NAH4,1930826051.0,1,,0-15days
8147,U001,0200743123,KROGER in,2020-05-10,2020.0,2020-04-26,2020-05-11,USD,84487.09,2020-04-26,NAA8,1930827337.0,1,,0-15days
8148,U001,0200769623,WAL-MAR in,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,471.56,2020-04-26,NAH4,1930828810.0,1,,0-15days
8149,U001,0200769623,WAL-MAR in,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,215.38,2020-04-26,NAH4,1930827384.0,1,,0-15days
8150,U001,0200769623,WAL-MAR foundation,2020-05-12,2020.0,2020-04-26,2020-05-11,USD,51166.14,2020-04-26,NAH4,1930821782.0,1,,0-15days
8151,CA02,0140104409,LOB trust,2020-05-12,2020.0,2020-04-26,2020-05-07,CAD,187194.9,2020-04-27,CA10,2960629471.0,1,,0-15days
8152,U001,0200769623,WAL-MAR llc,2020-05-13,2020.0,2020-04-26,2020-05-11,USD,9484.93,2020-04-26,NAH4,1930828674.0,1,,0-15days
8153,U001,0200148860,DOLLA in,2020-05-11,2020.0,2020-04-26,2020-05-11,USD,65541.37,2020-04-26,NAA8,1930825888.0,1,,0-15days
8154,CA02,0140105785,SHOPPE ,2020-05-21,2020.0,2020-04-26,2020-05-15,CAD,63573.48,2020-05-05,CA10,2960631306.0,1,,0-15days
8155,U001,0200769623,WAL-MAR trust,2020-05-12,2020.0,2020-04-26,2020-05-11,USD,36786.58,2020-04-26,NAH4,1930829703.0,1,,0-15days
8156,U001,0200712187,SPAR co,2020-05-11,2020.0,2020-04-27,2020-05-12,USD,74510.15,2020-04-27,NAA8,1930831023.0,1,,0-15days
8157,U001,200943275,US  corporation,2020-05-12,2020.0,2020-04-27,2020-05-12,USD,21425.38,2020-04-27,NAA8,1930829894.0,1,,0-15days
8158,CA02,0140106408,WAL-M us,2020-05-15,2020.0,2020-04-27,2020-05-09,CAD,10711.47,2020-04-29,CA10,2960630945.0,1,,0-15days
8159,U001,0200769623,WAL-MAR associates,2020-05-14,2020.0,2020-04-27,2020-05-12,USD,10656.52,2020-04-27,NAH4,1930828188.0,1,,0-15days
8160,U001,0200794332,COST corporation,2020-05-12,2020.0,2020-04-27,2020-05-12,USD,6160.91,2020-04-27,NAAX,1930828955.0,1,,0-15days
8161,CA02,0140104409,LOB systems,2020-05-15,2020.0,2020-04-27,2020-05-09,CAD,45940.31,2020-04-29,CA10,2960629780.0,1,,0-15days
8162,U001,0200769623,WAL-MAR systems,2020-05-13,2020.0,2020-04-27,2020-05-12,USD,27595.34,2020-04-27,NAH4,1930830226.0,1,,0-15days
8163,U001,0100008001,ANHA in,2020-05-21,2020.0,2020-04-27,2020-05-12,USD,14988.96,2020-04-27,NAA8,1930827416.0,1,,0-15days
8164,U001,0100036292,AMY ,2020-05-21,2020.0,2020-04-27,2020-05-13,USD,20858.79,2020-04-27,NA3F,1930830443.0,1,,0-15days
8165,U001,0200759878,SA ,2020-05-13,2020.0,2020-04-27,2020-05-12,USD,95488.44,2020-04-27,NAH4,1930827045.0,1,,0-15days
8166,U001,0200752302,KROGER associates,2020-05-11,2020.0,2020-04-27,2020-05-12,USD,118395.19,2020-04-27,NAA8,1930830346.0,1,,0-15days
